file,slide_type,slide_title,panel,tier,surface,qnum,label,stem
GROW__SCI_G_W3A_Friction_Explore.html,print,print pack,box,,print,,,WORD HELP friction — the rub that slows things down surface — the outside face that touches resistance — pushing back against movement
GROW__SCI_G_W3A_Friction_Explore.html,print,print pack,box,,print,,,ONE closure line after an adult has genuinely received the response and given one next step: Next I will ____________________________________________________________
GROW__SCI_G_W3A_Friction_Explore.html,print,print pack,box,,print,,,"GROW written close — the pupil writes this line: “What I said, and what it changed:” ________________________________________________________________ ________________________________________________________________"
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Supported,screen,,,Point to a surface here where friction is high.
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Supported,screen,,,"Point or say: which slides further on a smooth floor, a sock or a rubber shoe?"
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Supported,screen,,,Show how you would make a toy car go further along the floor.
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Supported,screen,,,We test surfaces today. Point to the one you think will grip most.
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Standard,screen,,,Last lesson you decided when friction helps. Give one place it helps.
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Standard,screen,,,"Which would slide further on a smooth floor, a sock or a rubber shoe? Say why."
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Standard,screen,,,How would you make a toy car travel further along the floor?
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Standard,screen,,,"Today we test surfaces. Which surface will grip most, and how will we know?"
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Stretch,screen,,,Last lesson you found friction can be a problem too. Give one place a designer would want less of it.
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Stretch,screen,,,"Predict which slides further, then say what you would keep the same to be sure."
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Stretch,screen,,,A toy car stops sooner than you expected. Name two things that could explain it.
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Stretch,screen,,,Today we test surfaces. What would make our answer trustworthy to someone who was not here?
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,Point to a surface here where friction is high.
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,"Point or say: which slides further on a smooth floor, a sock or a rubber shoe?"
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,Show how you would make a toy car go further along the floor.
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,We test surfaces today. Point to the one you think will grip most.
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,Last lesson you decided when friction helps. Give one place it helps.
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,"Which would slide further on a smooth floor, a sock or a rubber shoe? Say why."
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,How would you make a toy car travel further along the floor?
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,"Today we test surfaces. Which surface will grip most, and how will we know?"
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,Last lesson you found friction can be a problem too. Give one place a designer would want less of it.
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,"Predict which slides further, then say what you would keep the same to be sure."
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,A toy car stops sooner than you expected. Name two things that could explain it.
GROW__SCI_G_W3B_Friction_Do.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,Today we test surfaces. What would make our answer trustworthy to someone who was not here?
GROW__SCI_G_W3B_Friction_Do.html,starter,🌱 Starter · make the new idea worth knowing,,,screen,,,Which classroom surface will let the same block or trolley travel furthest? Commit your prediction before equipment comes out.
GROW__SCI_G_W3B_Friction_Do.html,independent,✏️ Independent task · evidence of thinking,,,screen,,,Surface investigation. Compare at least three safe surfaces. Use the same object. Use the same release method. Do this on every surface. Record the distance travelled. Or record another agreed measure. Keep that measure the same each time. Repeat a surface if time allows.
GROW__SCI_G_W3B_Friction_Do.html,independent,✏️ Independent task · evidence of thinking,,,screen,,,◆ Use the prepared table. Start at the marked release point. Let the object go. Record LONGER or SHORTER. Or record the measured distance. 🧰 Open scaffold Visual sequence: predict → release from mark → measure → record → repeat → conclude. Do one step at a time. Tick each step off. Conclusion stem: ‘___ produced the most friction because the object travelled ___ compared with ___.’ Fade it: remove the first prompt that is no longer needed; do not keep a scaffold because it was used once.
GROW__SCI_G_W3B_Friction_Do.html,independent,✏️ Independent task · evidence of thinking,,,screen,,,▲ Record the measured distance in centimetres (cm). Which surface made the most friction? Write that down. 🧰 Open scaffold Conclusion stem: ‘___ produced the most friction because the object travelled ___ compared with ___.’ Fill each gap from your results. Fade it: remove the first prompt that is no longer needed; do not keep a scaffold because it was used once.
GROW__SCI_G_W3B_Friction_Do.html,independent,✏️ Independent task · evidence of thinking,,,screen,,,★ Repeat each surface. Check your repeats. Are they close? Then suggest one way to improve the method. 🧰 Open scaffold Evaluation prompt. You try to keep the method the same. What might still vary? Fade it: remove the first prompt that is no longer needed; do not keep a scaffold because it was used once.
GROW__SCI_G_W3B_Friction_Do.html,exit,🎫 Exit ticket · response becomes the next step,exit,Supported,screen,,,Which tested surface produced the most friction?
GROW__SCI_G_W3B_Friction_Do.html,exit,🎫 Exit ticket · response becomes the next step,exit,Standard,screen,,,Use one result to justify which surface produced most friction.
GROW__SCI_G_W3B_Friction_Do.html,exit,🎫 Exit ticket · response becomes the next step,exit,Stretch,screen,,,Explain one limitation of your investigation and how you would improve it.
GROW__SCI_G_W3B_Friction_Do.html,exit,🎫 Exit ticket · response becomes the next step,,,screen,,,Which tested surface produced the most friction?
GROW__SCI_G_W3B_Friction_Do.html,exit,🎫 Exit ticket · response becomes the next step,,,screen,,,Use one result to justify which surface produced most friction.
GROW__SCI_G_W3B_Friction_Do.html,exit,🎫 Exit ticket · response becomes the next step,,,screen,,,Explain one limitation of your investigation and how you would improve it.
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,route,Supported,print,,,Supported independent route ◆ Use the prepared table. Start at the marked release point. Let the object go. Record LONGER or SHORTER. Or record the measured distance. Scaffold Visual sequence: predict → release from mark → measure → record → repeat → conclude. Do one step at a time. Tick each step off. Conclusion stem: ‘___ produced the most friction because the object travelled ___ compared with ___.’
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,route,Standard,print,,,Standard independent route ▲ Record the measured distance in centimetres (cm). Which surface made the most friction? Write that down. Scaffold Conclusion stem: ‘___ produced the most friction because the object travelled ___ compared with ___.’
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,route,Stretch,print,,,Stretch independent route ★ Repeat each surface. Check your repeats. Are they close? Then suggest one way to improve the method. Scaffold Evaluation prompt. You try to keep the method the same. What might still vary?
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,box,,print,,,◆ Use the prepared table. Start at the marked release point. Let the object go. Record LONGER or SHORTER. Or record the measured distance.
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,box,,print,,,Visual sequence: predict → release from mark → measure → record → repeat → conclude. Do one step at a time. Tick each step off. Conclusion stem: ‘___ produced the most friction because the object travelled ___ compared with ___.’
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,box,,print,,,▲ Record the measured distance in centimetres (cm). Which surface made the most friction? Write that down.
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,box,,print,,,Conclusion stem: ‘___ produced the most friction because the object travelled ___ compared with ___.’
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,box,,print,,,★ Repeat each surface. Check your repeats. Are they close? Then suggest one way to improve the method.
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,box,,print,,,Evaluation prompt. You try to keep the method the same. What might still vary?
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,box,,print,,,"What this model helps us see: It lets you compare surfaces side by side when every surface gets the same release, so the surface is the only thing you changed. What this model does not show: It leaves out how evenly each surface was laid, the friction inside the wheels, and the air pushing back on the car."
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,box,,print,,,"WORD HELP evidence — what you found out, written down observation — what you saw, recorded carefully repeat — doing it again the same way"
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,box,,print,,,ONE closure line after an adult has genuinely received the response and given one next step: Next I will ____________________________________________________________
GROW__SCI_G_W3B_Friction_Do.html,print,print pack,box,,print,,,"GROW written close — the pupil writes this line: “What I said, and what it changed:” ________________________________________________________________ ________________________________________________________________"
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Supported,screen,,,Point to the surface from last lesson that gripped the most.
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Supported,screen,,,Say one place friction helps.
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Supported,screen,,,Show with your hands what friction does to something sliding.
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Supported,screen,,,Point to the door handle. It helps you push.
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Standard,screen,,,"Last lesson you tested surfaces. Which gave the most friction, and how did you know?"
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Standard,screen,,,In Week 3 you decided friction can help or get in the way. Give one example of each.
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Standard,screen,,,What does friction do to an object that is trying to slide?
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Standard,screen,,,Some tools let a small push do a big job. How do you think a door handle helps?
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Stretch,screen,,,Last lesson you used results as evidence. What made one result more trustworthy than another?
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Stretch,screen,,,Week 3: explain why the same force can be useful in one design and a problem in another.
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Stretch,screen,,,Friction acts against sliding. Name something else it produces that you could feel.
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,arrival,Stretch,screen,,,A small effort can move a big load. What do you think is being given up to get that?
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,Point to the surface from last lesson that gripped the most.
GROW__SCI_G_W4A_Mechanisms_Explore.html,arrival,🚪 Arrival · prior lesson retrieval,,,screen,,,Say one place friction helps.
