file,slide,tier,surface,fk,words,stem
GROW__SCI_G_W4B_Mechanisms_Do.html,print,Supported,print,4.1,49,Supported independent route ◆ Test two pre-marked pivot positions. Then record which one feels easier. Scaffold Photo or diagram sequence. Two labelle
GROW__SCI_G_W4B_Mechanisms_Do.html,print,Standard,print,4.0,31,"Standard independent route ▲ Record the effort at two positions. Then explain why one of them is easier. Scaffold Stem: ‘When the pivot moved ___, the"
GROW__SCI_G_W4B_Mechanisms_Do.html,print,Stretch,print,4.3,41,Stretch independent route ★ Measure the effort. Then measure the movement distance. Explain the trade-off. Use both pieces of evidence. Scaffold Compa
GROW__SCI_G_W4B_Mechanisms_Do.html,print,,print,4.8,11,◆ Test two pre-marked pivot positions. Then record which one feels easier.
GROW__SCI_G_W4B_Mechanisms_Do.html,print,,print,2.6,34,Photo or diagram sequence. Two labelled pivot positions. Choice words: easier · harder · further · less far. Pick one word for each test. Stem: ‘When 
GROW__SCI_G_W4B_Mechanisms_Do.html,print,,print,4.0,14,▲ Record the effort at two positions. Then explain why one of them is easier.
GROW__SCI_G_W4B_Mechanisms_Do.html,print,,print,0.6,13,"Stem: ‘When the pivot moved ___, the effort ___ because ___. The effort end moved ___.’"
GROW__SCI_G_W4B_Mechanisms_Do.html,print,,print,5.1,16,★ Measure the effort. Then measure the movement distance. Explain the trade-off. Use both pieces of evidence.
GROW__SCI_G_W4B_Mechanisms_Do.html,print,,print,2.2,21,Compare the effort-arm length with the load-arm length. Use the ratio. Words are fine here. Use numbers if you are ready.
GROW__SCI_G_W4B_Mechanisms_Do.html,print,,print,8.0,48,What this model helps us see: It shows how moving the pivot changes the effort needed to lift the load. What this model does not show: It leaves out t
GROW__SCI_G_W4B_Mechanisms_Do.html,print,,print,6.4,20,WORD HELP load — the thing being lifted pivot — the point it turns around effort — the push or pull you supply
GROW__SCI_G_W4B_Mechanisms_Do.html,print,,print,9.2,19,ONE closure line after an adult has genuinely received the response and given one next step: Next I will _____________________________________________
GROW__SCI_G_W4B_Mechanisms_Do.html,print,,print,3.6,15,"GROW written close — the pupil writes this line: “What I said, and what it changed:” ________________________________________________________________ "
GROW__SCI_G_W5A_Fair_Test_Explore.html,arrival,Supported,screen,3.7,10,Point to where the pivot was when lifting was easiest.
GROW__SCI_G_W5A_Fair_Test_Explore.html,arrival,Supported,screen,0.6,7,Name one machine that helps you lift.
GROW__SCI_G_W5A_Fair_Test_Explore.html,arrival,Supported,screen,0.5,5,Say one place friction helps.
GROW__SCI_G_W5A_Fair_Test_Explore.html,arrival,Supported,screen,-1.4,12,Look at the test. Point to the one thing that should change.
GROW__SCI_G_W5A_Fair_Test_Explore.html,arrival,Standard,screen,2.5,12,Last lesson you moved the pivot. What happened to the effort needed?
GROW__SCI_G_W5A_Fair_Test_Explore.html,arrival,Standard,screen,3.4,14,"Week 4: name a lever, a pulley or a gear and say what it changes."
GROW__SCI_G_W5A_Fair_Test_Explore.html,arrival,Standard,screen,3.7,9,Week 3: what does friction do to a sliding object?
GROW__SCI_G_W5A_Fair_Test_Explore.html,arrival,Standard,screen,3.5,17,"If two things change at once in a test, why can we not tell which one mattered?"
GROW__SCI_G_W5A_Fair_Test_Explore.html,arrival,Stretch,screen,5.0,14,Last lesson: explain the trade you found when the pivot moved nearer the load.
GROW__SCI_G_W5A_Fair_Test_Explore.html,arrival,Stretch,screen,8.0,11,Week 4: explain why a mechanism cannot give you something for nothing.
GROW__SCI_G_W5A_Fair_Test_Explore.html,arrival,Stretch,screen,8.5,9,Week 3: you compared surfaces. What made that comparison believable?
GROW__SCI_G_W5A_Fair_Test_Explore.html,arrival,Stretch,screen,1.5,15,A test changes two things at once. Say exactly what it can no longer prove.
GROW__SCI_G_W5A_Fair_Test_Explore.html,exit,Supported,screen,6.9,11,How many things do we deliberately change in a fair test?
GROW__SCI_G_W5A_Fair_Test_Explore.html,exit,Standard,screen,5.4,16,Name one control variable for the planned force test and explain why it stays the same.
GROW__SCI_G_W5A_Fair_Test_Explore.html,exit,Stretch,screen,7.2,10,Explain why repeats help us judge the quality of evidence.
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,Supported,print,1.8,58,Supported independent route ◆ Use the variable cards. Use the word bank too. Then fill in the three-box planning frame. Scaffold Icons: ◆ CHANGE one t
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,Standard,print,2.7,34,Standard independent route ▲ Write the method frame on your own. Pick two control variables. Then give a reason for each one. Scaffold Sentence: ‘I wi
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,Stretch,print,4.0,31,Stretch independent route ★ Name one likely source of variation. Then explain how your method cuts its effect. Scaffold Add this line. ‘This control m
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,,print,1.2,16,◆ Use the variable cards. Use the word bank too. Then fill in the three-box planning frame.
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,,print,0.5,38,Icons: ◆ CHANGE one thing · ▶ MEASURE with unit · ■ KEEP SAME. Take one box at a time. Adult can read cards aloud. You can point to your card. Sentenc
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,,print,1.8,18,▲ Write the method frame on your own. Pick two control variables. Then give a reason for each one.
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,,print,-0.5,12,"Sentence: ‘I will change __, measure __ in __, and keep __ and __ the same.’"
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,,print,4.8,14,★ Name one likely source of variation. Then explain how your method cuts its effect.
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,,print,0.6,13,"Add this line. ‘This control matters because if it changed, __ could affect __.’"
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,,print,10.7,50,What this model helps us see: It shows one deliberate change set against the variables you decided to control. What this model does not show: It leave
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,,print,8.3,23,WORD HELP variable — a thing that can change control — keep it the same on purpose fair test — only one thing changed on purpose
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,,print,9.2,19,ONE closure line after an adult has genuinely received the response and given one next step: Next I will _____________________________________________
GROW__SCI_G_W5A_Fair_Test_Explore.html,print,,print,3.6,15,"GROW written close — the pupil writes this line: “What I said, and what it changed:” ________________________________________________________________ "
GROW__SCI_G_W5B_Fair_Test_Do.html,arrival,Supported,screen,-0.3,9,Point to the thing we change in our test.
GROW__SCI_G_W5B_Fair_Test_Do.html,arrival,Supported,screen,4.0,7,Name one machine that makes lifting easier.
GROW__SCI_G_W5B_Fair_Test_Do.html,arrival,Supported,screen,0.5,5,Say which surface gripped most.
GROW__SCI_G_W5B_Fair_Test_Do.html,arrival,Supported,screen,2.6,7,We measure today. Point to the ruler.
GROW__SCI_G_W5B_Fair_Test_Do.html,arrival,Standard,screen,2.9,24,"Last lesson you named the variable to change, the one to measure, and the ones to keep the same. Name each for our test."
GROW__SCI_G_W5B_Fair_Test_Do.html,arrival,Standard,screen,3.8,8,Week 4: what does moving a lever's pivot change?
GROW__SCI_G_W5B_Fair_Test_Do.html,arrival,Standard,screen,2.9,12,"Week 3: which surface gave the most friction, and how did you know?"
GROW__SCI_G_W5B_Fair_Test_Do.html,arrival,Standard,screen,4.5,16,Today we record results with units. Why does a number with no unit tell us nothing?
GROW__SCI_G_W5B_Fair_Test_Do.html,arrival,Stretch,screen,10.4,13,Last lesson: explain why the controlled variables decide whether the result means anything.
GROW__SCI_G_W5B_Fair_Test_Do.html,arrival,Stretch,screen,2.3,14,Week 4: a mechanism trades force for distance. Explain that trade in your own words.
GROW__SCI_G_W5B_Fair_Test_Do.html,arrival,Stretch,screen,6.9,11,Week 3: what would you repeat before trusting a single surface result?
GROW__SCI_G_W5B_Fair_Test_Do.html,arrival,Stretch,screen,3.8,16,Two groups get different results for the same test. Name two honest reasons that could happen.
GROW__SCI_G_W5B_Fair_Test_Do.html,exit,Supported,screen,-1.1,7,State one thing you kept the same.
GROW__SCI_G_W5B_Fair_Test_Do.html,exit,Standard,screen,9.7,8,Use one result to answer the investigation question.
GROW__SCI_G_W5B_Fair_Test_Do.html,exit,Stretch,screen,7.6,13,Explain whether the repeats were consistent and what that means for your confidence.
GROW__SCI_G_W5B_Fair_Test_Do.html,print,Supported,print,5.8,38,Supported independent route ◆ Prepared table + marked release point + adult reads sequence aloud when needed. Scaffold Sequence card: set → release → 
GROW__SCI_G_W5B_Fair_Test_Do.html,print,Standard,print,9.0,17,"Standard independent route ▲ Three repeats with units + evidence-based conclusion. Scaffold Conclusion: ‘As ___ changed, ___. My evidence is ___.’"
GROW__SCI_G_W5B_Fair_Test_Do.html,print,Stretch,print,9.8,27,"Stretch independent route ★ Calculate means, identify unusual variation and evaluate one specific improvement. Scaffold Evaluation: ‘The result I trus"
GROW__SCI_G_W5B_Fair_Test_Do.html,print,,print,6.9,11,◆ Prepared table + marked release point + adult reads sequence aloud when needed.
GROW__SCI_G_W5B_Fair_Test_Do.html,print,,print,4.2,23,"Sequence card: set → release → measure → record → reset. Keep the next step visible, not the whole method. Conclusion: ‘As ___ changed, ___. My eviden"
GROW__SCI_G_W5B_Fair_Test_Do.html,print,,print,14.3,6,▲ Three repeats with units + evidence-based conclusion.
GROW__SCI_G_W5B_Fair_Test_Do.html,print,,print,2.2,7,"Conclusion: ‘As ___ changed, ___. My evidence is ___.’"
GROW__SCI_G_W5B_Fair_Test_Do.html,print,,print,19.0,10,"★ Calculate means, identify unusual variation and evaluate one specific improvement."
GROW__SCI_G_W5B_Fair_Test_Do.html,print,,print,2.4,13,Evaluation: ‘The result I trust least is ___ because ___. I would improve ___ by ___.’
GROW__SCI_G_W5B_Fair_Test_Do.html,print,,print,10.0,45,What this model helps us see: It shows the pattern across your repeats once each set is averaged. What this model does not show: It leaves out how car
GROW__SCI_G_W5B_Fair_Test_Do.html,print,,print,11.8,28,"WORD HELP mean — the total of the repeats divided by the number of repeats unit — what the number is measured in evidence — what you found out, writte"
GROW__SCI_G_W5B_Fair_Test_Do.html,print,,print,9.2,19,ONE closure line after an adult has genuinely received the response and given one next step: Next I will _____________________________________________
GROW__SCI_G_W5B_Fair_Test_Do.html,print,,print,3.6,15,"GROW written close — the pupil writes this line: “What I said, and what it changed:” ________________________________________________________________ "
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,arrival,Supported,screen,2.5,10,Point to the units we wrote next to our numbers.
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,arrival,Supported,screen,0.1,10,Say the one thing we change in a fair test.
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,arrival,Supported,screen,2.9,5,Point to something that turns.
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,arrival,Supported,screen,1.9,9,Look at the Solar System picture. Point to Earth.
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,arrival,Standard,screen,4.2,13,Last lesson you recorded results with units. Why did you repeat the readings?
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,arrival,Standard,screen,0.9,12,"Week 5: what must stay the same in a fair test, and why?"
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,arrival,Standard,screen,2.5,10,Week 4: what does a gear change about a turning force?
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,arrival,Standard,screen,0.9,17,The planets do not fly off into space. What do you think holds them on their paths?
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,arrival,Stretch,screen,5.8,12,Last lesson: explain how repeats changed how much you trusted the evidence.
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,arrival,Stretch,screen,5.6,17,"Week 5: explain why a fair test is about the claim you want to make, not the equipment."
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,arrival,Stretch,screen,2.3,15,Week 4: a force can be redirected or changed in size. Give one example of each.
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,arrival,Stretch,screen,1.6,17,A planet moves forward and is pulled inward at the same time. What shape does that make?
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,exit,Supported,screen,0.6,7,Which planet is third from the Sun?
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,exit,Standard,screen,3.7,9,What force keeps planets in orbit around the Sun?
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,exit,Stretch,screen,4.9,13,Explain why a planet does not simply fly away in a straight line.
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,print,Supported,print,6.6,41,Supported independent route ◆ Use the labelled cards and the mnemonic strip. The gravity arrow is already drawn. Scaffold Mnemonic + numbered position
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,print,Standard,print,7.1,27,"Standard independent route ▲ Order all eight, classify them and add gravity/motion arrows. Scaffold Orbit stem: ‘The planet keeps moving __ while grav"
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,print,Stretch,print,12.7,37,Stretch independent route ★ Explain why an outer planet has a longer year and identify a limitation of the classroom model. Scaffold Model critique: d
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,print,,print,5.7,14,◆ Use the labelled cards and the mnemonic strip. The gravity arrow is already drawn.
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,print,,print,5.4,23,"Mnemonic + numbered positions + icon key: ● rocky · ◯ gas giant · ◇ ice giant. Orbit stem: ‘The planet keeps moving __ while gravity pulls __, so the "
GROW__SCI_G_W6A_Earth_And_Planets_Explore.html,print,,print,8.4,10,"▲ Order all eight, classify them and add gravity/motion arrows."
