pathway,file,slide,tier,surface,qnum,stem,encoded_answer,verdict,disposition
GROW,SCI_G_W3A_Friction_Explore.html,independent,,screen,,"Friction detective. Choose one real object, or a picture of one. You could pick a trainer, a tyre, a brake, a door handle or an engine part. Any other approved example is fine. Show where the surfaces touch. Show what friction does there. Then say if friction helps. Say if it hinders. Or say if it d",,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,independent,,screen,,◆ Use a labelled picture and the word bank. Add arrows to it. Then finish this line: ‘Friction helps because…’. 🧰 Open scaffold Word bank: friction · surface · grip · rub · slow · heat. Use these words on your card. Sentence stem: ‘The surfaces are __ and __. Friction acts __. This is useful/unhelpf,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,independent,,screen,,▲ Label two contact surfaces. Explain one helpful effect. Then explain one unhelpful effect. 🧰 Open scaffold Prompt card: surfaces → direction of friction → effect → why that effect matters. Do one box at a time. Fade it: remove the first prompt that is no longer needed; do not keep a scaffold becau,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,independent,,screen,,★ Find one place where a designer would add friction. Find one place to cut it. Give a science reason for each. 🧰 Open scaffold Add a design trade-off. What gets better if friction changes? What new cost might that bring? Fade it: remove the first prompt that is no longer needed; do not keep a scaff,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,exit,Supported,screen,,Name one place friction helps.,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,exit,Standard,screen,,Explain why a car needs friction to stop.,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,exit,Stretch,screen,,Explain why the same force can be a design solution and a design problem.,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,exit,,screen,,Name one place friction helps.,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,exit,,screen,,Explain why a car needs friction to stop.,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,exit,,screen,,Explain why the same force can be a design solution and a design problem.,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,Supported,print,,Supported independent route ◆ Use a labelled picture and the word bank. Add arrows to it. Then finish this line: ‘Friction helps because…’. Scaffold Word bank: friction · surface · grip · rub · slow · heat. Use these words on your card. Sentence stem: ‘The surfaces are __ and __. Friction acts __. T,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,Standard,print,,Standard independent route ▲ Label two contact surfaces. Explain one helpful effect. Then explain one unhelpful effect. Scaffold Prompt card: surfaces → direction of friction → effect → why that effect matters. Do one box at a time.,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,Stretch,print,,Stretch independent route ★ Find one place where a designer would add friction. Find one place to cut it. Give a science reason for each. Scaffold Add a design trade-off. What gets better if friction changes? What new cost might that bring?,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,,print,,◆ Use a labelled picture and the word bank. Add arrows to it. Then finish this line: ‘Friction helps because…’.,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,,print,,Word bank: friction · surface · grip · rub · slow · heat. Use these words on your card. Sentence stem: ‘The surfaces are __ and __. Friction acts __. This is useful/unhelpful because __.’,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,,print,,▲ Label two contact surfaces. Explain one helpful effect. Then explain one unhelpful effect.,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,,print,,Prompt card: surfaces → direction of friction → effect → why that effect matters. Do one box at a time.,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,,print,,★ Find one place where a designer would add friction. Find one place to cut it. Give a science reason for each.,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,,print,,Add a design trade-off. What gets better if friction changes? What new cost might that bring?,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,,print,,"What this model helps us see: It shows that friction acts against the direction of motion, and that grip comes from the pair of surfaces touching, not from one of them alone. What this model does not show: It leaves out the size of the force, the heat it produces, and the tiny roughness that is doin",,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,,print,,WORD HELP friction — the rub that slows things down surface — the outside face that touches resistance — pushing back against movement,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,,print,,ONE closure line after an adult has genuinely received the response and given one next step: Next I will ____________________________________________________________,,CORRECT,
GROW,SCI_G_W3A_Friction_Explore.html,print,,print,,"GROW written close — the pupil writes this line: “What I said, and what it changed:” ________________________________________________________________ ________________________________________________________________",,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,Supported,screen,,Point to a surface here where friction is high.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,Supported,screen,,"Point or say: which slides further on a smooth floor, a sock or a rubber shoe?",,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,Supported,screen,,Show how you would make a toy car go further along the floor.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,Supported,screen,,We test surfaces today. Point to the one you think will grip most.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,Standard,screen,,Last lesson you decided when friction helps. Give one place it helps.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,Standard,screen,,"Which would slide further on a smooth floor, a sock or a rubber shoe? Say why.",,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,Standard,screen,,How would you make a toy car travel further along the floor?,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,Standard,screen,,"Today we test surfaces. Which surface will grip most, and how will we know?",,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,Stretch,screen,,Last lesson you found friction can be a problem too. Give one place a designer would want less of it.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,Stretch,screen,,"Predict which slides further, then say what you would keep the same to be sure.",,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,Stretch,screen,,A toy car stops sooner than you expected. Name two things that could explain it.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,Stretch,screen,,Today we test surfaces. What would make our answer trustworthy to someone who was not here?,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,,screen,,Point to a surface here where friction is high.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,,screen,,"Point or say: which slides further on a smooth floor, a sock or a rubber shoe?",,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,,screen,,Show how you would make a toy car go further along the floor.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,,screen,,We test surfaces today. Point to the one you think will grip most.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,,screen,,Last lesson you decided when friction helps. Give one place it helps.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,,screen,,"Which would slide further on a smooth floor, a sock or a rubber shoe? Say why.",,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,,screen,,How would you make a toy car travel further along the floor?,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,,screen,,"Today we test surfaces. Which surface will grip most, and how will we know?",,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,,screen,,Last lesson you found friction can be a problem too. Give one place a designer would want less of it.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,,screen,,"Predict which slides further, then say what you would keep the same to be sure.",,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,,screen,,A toy car stops sooner than you expected. Name two things that could explain it.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,arrival,,screen,,Today we test surfaces. What would make our answer trustworthy to someone who was not here?,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,starter,,screen,,Which classroom surface will let the same block or trolley travel furthest? Commit your prediction before equipment comes out.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,independent,,screen,,Surface investigation. Compare at least three safe surfaces. Use the same object. Use the same release method. Do this on every surface. Record the distance travelled. Or record another agreed measure. Keep that measure the same each time. Repeat a surface if time allows.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,independent,,screen,,◆ Use the prepared table. Start at the marked release point. Let the object go. Record LONGER or SHORTER. Or record the measured distance. 🧰 Open scaffold Visual sequence: predict → release from mark → measure → record → repeat → conclude. Do one step at a time. Tick each step off. Conclusion stem: ,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,independent,,screen,,▲ Record the measured distance in centimetres (cm). Which surface made the most friction? Write that down. 🧰 Open scaffold Conclusion stem: ‘___ produced the most friction because the object travelled ___ compared with ___.’ Fill each gap from your results. Fade it: remove the first prompt that is n,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,independent,,screen,,★ Repeat each surface. Check your repeats. Are they close? Then suggest one way to improve the method. 🧰 Open scaffold Evaluation prompt. You try to keep the method the same. What might still vary? Fade it: remove the first prompt that is no longer needed; do not keep a scaffold because it was used ,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,exit,Supported,screen,,Which tested surface produced the most friction?,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,exit,Standard,screen,,Use one result to justify which surface produced most friction.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,exit,Stretch,screen,,Explain one limitation of your investigation and how you would improve it.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,exit,,screen,,Which tested surface produced the most friction?,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,exit,,screen,,Use one result to justify which surface produced most friction.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,exit,,screen,,Explain one limitation of your investigation and how you would improve it.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,print,Supported,print,,Supported independent route ◆ Use the prepared table. Start at the marked release point. Let the object go. Record LONGER or SHORTER. Or record the measured distance. Scaffold Visual sequence: predict → release from mark → measure → record → repeat → conclude. Do one step at a time. Tick each step o,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,print,Standard,print,,Standard independent route ▲ Record the measured distance in centimetres (cm). Which surface made the most friction? Write that down. Scaffold Conclusion stem: ‘___ produced the most friction because the object travelled ___ compared with ___.’,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,print,Stretch,print,,Stretch independent route ★ Repeat each surface. Check your repeats. Are they close? Then suggest one way to improve the method. Scaffold Evaluation prompt. You try to keep the method the same. What might still vary?,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,print,,print,,◆ Use the prepared table. Start at the marked release point. Let the object go. Record LONGER or SHORTER. Or record the measured distance.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,print,,print,,Visual sequence: predict → release from mark → measure → record → repeat → conclude. Do one step at a time. Tick each step off. Conclusion stem: ‘___ produced the most friction because the object travelled ___ compared with ___.’,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,print,,print,,▲ Record the measured distance in centimetres (cm). Which surface made the most friction? Write that down.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,print,,print,,Conclusion stem: ‘___ produced the most friction because the object travelled ___ compared with ___.’,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,print,,print,,★ Repeat each surface. Check your repeats. Are they close? Then suggest one way to improve the method.,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,print,,print,,Evaluation prompt. You try to keep the method the same. What might still vary?,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,print,,print,,"What this model helps us see: It lets you compare surfaces side by side when every surface gets the same release, so the surface is the only thing you changed. What this model does not show: It leaves out how evenly each surface was laid, the friction inside the wheels, and the air pushing back on t",,MODEL-CAVEAT-OK,"ONE-LINE-REWORD: Mild internal tension with its own paired ✘ row, which reads ""It leaves out how evenly each surface was laid, the fricti"
GROW,SCI_G_W3B_Friction_Do.html,print,,print,,"WORD HELP evidence — what you found out, written down observation — what you saw, recorded carefully repeat — doing it again the same way",,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,print,,print,,ONE closure line after an adult has genuinely received the response and given one next step: Next I will ____________________________________________________________,,CORRECT,
GROW,SCI_G_W3B_Friction_Do.html,print,,print,,"GROW written close — the pupil writes this line: “What I said, and what it changed:” ________________________________________________________________ ________________________________________________________________",,CORRECT,
GROW,SCI_G_W4A_Mechanisms_Explore.html,arrival,Supported,screen,,Point to the surface from last lesson that gripped the most.,,CORRECT,
GROW,SCI_G_W4A_Mechanisms_Explore.html,arrival,Supported,screen,,Say one place friction helps.,,CORRECT,
GROW,SCI_G_W4A_Mechanisms_Explore.html,arrival,Supported,screen,,Show with your hands what friction does to something sliding.,,CORRECT,
GROW,SCI_G_W4A_Mechanisms_Explore.html,arrival,Supported,screen,,Point to the door handle. It helps you push.,,CORRECT,
GROW,SCI_G_W4A_Mechanisms_Explore.html,arrival,Standard,screen,,"Last lesson you tested surfaces. Which gave the most friction, and how did you know?",,CORRECT,
GROW,SCI_G_W4A_Mechanisms_Explore.html,arrival,Standard,screen,,In Week 3 you decided friction can help or get in the way. Give one example of each.,,CORRECT,
GROW,SCI_G_W4A_Mechanisms_Explore.html,arrival,Standard,screen,,What does friction do to an object that is trying to slide?,,CORRECT,
GROW,SCI_G_W4A_Mechanisms_Explore.html,arrival,Standard,screen,,Some tools let a small push do a big job. How do you think a door handle helps?,,CORRECT,
GROW,SCI_G_W4A_Mechanisms_Explore.html,arrival,Stretch,screen,,Last lesson you used results as evidence. What made one result more trustworthy than another?,,CORRECT,
GROW,SCI_G_W4A_Mechanisms_Explore.html,arrival,Stretch,screen,,Week 3: explain why the same force can be useful in one design and a problem in another.,,CORRECT,
GROW,SCI_G_W4A_Mechanisms_Explore.html,arrival,Stretch,screen,,Friction acts against sliding. Name something else it produces that you could feel.,,CORRECT,
